,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit,query_genre
121,SOLO,SOLO,https://open.spotify.com/album/6ahu9PIZBzbOR4ZYhBtike,JENNIE,77,2018-11-12,https://open.spotify.com/track/1R0hxCA5R7z5TiaXBZR7Mf,169566,False,k-pop
122,Lovesick Girls,THE ALBUM,https://open.spotify.com/album/2gNPnKP1PDkB5SZz3IMKuX,BLACKPINK,77,2020-10-02,https://open.spotify.com/track/1GMufNnkKAnPLnqKJ5HHxW,192765,False,k-pop
123,Nagisa,Nagisa,https://open.spotify.com/album/1AtPpQ0av1ugXZ1QhjMQkK,imase,77,2023-05-26,https://open.spotify.com/track/0bdAQ9dwLA5cJtgM05PRKW,226489,False,japanese
124,W●RK,W●RK,https://open.spotify.com/album/0uKLHZitWwrvekNjznMAaB,millennium parade,77,2023-04-01,https://open.spotify.com/track/1L50ymp25Vmu7VnPRx5TWf,201073,False,japanese
125,Gone,R,https://open.spotify.com/album/52MYcZ4Hzvy9vJcPicjfHZ,ROSÉ,77,2021-03-12,https://open.spotify.com/track/2ayIgfvWo3SfYP2pVOr4pC,207163,False,k-pop
126,美しい鰭,ひみつスタジオ,https://open.spotify.com/album/5u95y591xPiCFY3UI5gHqY,SPITZ,77,2023-05-17,https://open.spotify.com/track/1H3qOzheTPhE7aVvJOWfvA,211920,False,j-pop
127,DARARI,THE SECOND STEP : CHAPTER ONE,https://open.spotify.com/album/17l09k7ZDb4GYwmsIVGcRZ,TREASURE,77,2022-02-15,https://open.spotify.com/track/0dcnrLo8s1rhjm8euGjI4n,220716,False,k-pop
128,Shootout,Shootout,https://open.spotify.com/album/2lQQ5xfJwzELcecvu8gZN5,Izzamuzzic,77,2022-06-30,https://open.spotify.com/track/4pTkDIlpFNoeWbahu8pVXW,295308,False,k-pop
129,夜に駆ける,夜に駆ける,https://open.spotify.com/album/3GzwPyPZCyrqUTaurTaS23,YOASOBI,77,2019-12-15,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,261013,False,j-pop
130,夜に駆ける,夜に駆ける,https://open.spotify.com/album/3GzwPyPZCyrqUTaurTaS23,YOASOBI,77,2019-12-15,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,261013,False,japanese
131,LADY,LADY,https://open.spotify.com/album/3VuokauXicAVtmjIhMCXeW,Kenshi Yonezu,77,2023-03-21,https://open.spotify.com/track/7w6NWogvAAFdEhD9MA2uvv,207166,False,j-pop
132,ただ君に晴れ,負け犬にアンコールはいらない,https://open.spotify.com/album/4jEsFbcpgjHiu0rsTdlaOy,ヨルシカ,77,2018-05-09,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,198971,False,j-pop
133,ベテルギウス,壱,https://open.spotify.com/album/1YWoHzj5wHnG7m6gLlwBQd,Yuuri,77,2022-01-12,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,230600,False,japanese
134,ベテルギウス,壱,https://open.spotify.com/album/1YWoHzj5wHnG7m6gLlwBQd,Yuuri,77,2022-01-12,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,230600,False,j-pop
135,青と夏,Attitude,https://open.spotify.com/album/3bRSI9DOQA2KdJ7t6zdW0V,Mrs. GREEN APPLE,77,2019-10-01,https://open.spotify.com/track/5BC6kr6etk2Y9J62AyI4i3,270026,False,j-pop
136,Nagisa,Nagisa,https://open.spotify.com/album/1AtPpQ0av1ugXZ1QhjMQkK,imase,77,2023-05-26,https://open.spotify.com/track/0bdAQ9dwLA5cJtgM05PRKW,226489,False,j-pop
137,ガーデン,LOVE ALL SERVE ALL,https://open.spotify.com/album/6VJwkUQXD3DnqqUUaxqDzH,Fujii Kaze,76,2022-03-23,https://open.spotify.com/track/5U4PgFWzfzY7VEg9Ck4ziF,229333,False,j-pop
138,Smoke Sprite (feat. RM of BTS),Episode1 : Love,https://open.spotify.com/album/7yoMXU6kgxjIsowenBxzwD,So!YoON!,76,2023-03-14,https://open.spotify.com/track/5YSkDxmHvzSDWTu4MaEtfa,242200,False,korean
139,ガーデン,LOVE ALL SERVE ALL,https://open.spotify.com/album/6VJwkUQXD3DnqqUUaxqDzH,Fujii Kaze,76,2022-03-23,https://open.spotify.com/track/5U4PgFWzfzY7VEg9Ck4ziF,229333,False,japanese
140,F*ck My Life,SEVENTEEN 10th Mini Album 'FML',https://open.spotify.com/album/1JBzeeCJ3axQMVkqWbKh0I,SEVENTEEN,76,2023-04-24,https://open.spotify.com/track/3tgWMPOY4stCdKYj5NjrAe,202280,False,k-pop
141,Seven (feat. Latto) (Summer Mix),Seven (Weekday Ver.),https://open.spotify.com/album/7pPaEvQFccrBU1VXhUWBI7,Jung Kook,76,2023-07-17,https://open.spotify.com/track/0aP1rlawWVSjuDSo7dbWRI,201706,False,k-pop
142,Dreamers - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,FIFA World Cup Qatar 2022™ (Official Soundtrack),https://open.spotify.com/album/5qgUwE4mhus7MiHbOIiNps,FIFA Sound,76,2022-12-09,https://open.spotify.com/track/5zSfwywpopZnxNn11CnXQt,201391,False,k-pop
143,きらり,Kirari Remixes (Asia Edition),https://open.spotify.com/album/2OXwORzPU4tm1Skiv6l9KT,Fujii Kaze,76,2022-01-14,https://open.spotify.com/track/51oc6MEsXTpnPn6GOw5VuP,231882,False,j-pop
144,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Tokyo Drift (Fast & Furious),https://open.spotify.com/album/5SXTscj33KnBUpDyIsZTEf,Teriyaki Boyz,76,2006-01-01,https://open.spotify.com/track/0upFohXrGxIIAjyaJmCkMU,255946,False,japanese
145,LO$ER=LO♡ER,The Chaos Chapter: FIGHT OR ESCAPE,https://open.spotify.com/album/2CjIfWoFITACUOlWGB7os5,TOMORROW X TOGETHER,76,2021-08-17,https://open.spotify.com/track/21aOLk12MksET8AsbU0SI6,199919,False,k-pop
146,シンデレラボーイ,レイジーサンデー,https://open.spotify.com/album/39EU8gQm5E0vUDj9AvKUgr,Saucy Dog,76,2021-08-25,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,234323,False,j-pop
147,Rock with you,SEVENTEEN 9th Mini Album 'Attacca',https://open.spotify.com/album/2PIReru2w5i4JXOzeZnamd,SEVENTEEN,76,2021-10-22,https://open.spotify.com/track/6LnEoRQKMcaFTR5UvaKuBy,180360,False,k-pop
148,Hear Me Out,Hear Me Out,https://open.spotify.com/album/6CYyZb52ZwPm9wkwpCbMFJ,EXO,76,2023-06-30,https://open.spotify.com/track/44EXniDpWap2veS1gH1svO,204093,False,k-pop
149,Hard to Love,BORN PINK,https://open.spotify.com/album/0S4pP8MBY9p7ngFWIZQAJv,BLACKPINK,76,2022-09-16,https://open.spotify.com/track/1I2MEjnS9c4OPMnKWbIuYs,162569,True,k-pop
150,シンデレラボーイ,レイジーサンデー,https://open.spotify.com/album/39EU8gQm5E0vUDj9AvKUgr,Saucy Dog,76,2021-08-25,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,234323,False,japanese
151,With you,"Our Blues, Pt. 4 (Original Television Soundtrack)",https://open.spotify.com/album/3Zu8uym76sjmYEGTFsXnSy,Jimin,76,2022-04-24,https://open.spotify.com/track/2gzhQaCTeNgxpeB2TPllyY,201905,False,k-pop
152,Thirsty,MY WORLD - The 3rd Mini Album,https://open.spotify.com/album/69xF8jTd0c4Zoo7DT3Rwrn,aespa,76,2023-05-08,https://open.spotify.com/track/6nICBdDevG4NZysIqDFPEa,193413,False,k-pop
153,HARD,HARD - The 8th Album,https://open.spotify.com/album/3JZJEeWr3LShx36FYbMc5E,SHINee,76,2023-06-26,https://open.spotify.com/track/2VV1RIhTgeJ4PEMYz6TqDB,176720,False,k-pop
154,VILLAIN,ALL OUT,https://open.spotify.com/album/26IdRjba8f8DNa7c0FwfQb,K/DA,76,2020-11-06,https://open.spotify.com/track/3QSjVPObHxuAJc3E5nrjRn,199125,False,k-pop
155,Some,Red Diary Page.1,https://open.spotify.com/album/0d3mf5fBaIBbozCgeEI9AE,BOL4,76,2017-09-28,https://open.spotify.com/track/3jsYQw78lrxJA2ysnmOIf9,181373,False,k-pop
156,MOVE (T5),MOVE (T5),https://open.spotify.com/album/4sDoUtMv2BSMxPdrHc5FAx,TREASURE,76,2023-06-28,https://open.spotify.com/track/2oy5yFvjnROux2wTbD7OtR,208314,False,k-pop
157,Shootout (Sped Up),Shootout (Sped Up),https://open.spotify.com/album/7Ez9fBTpqn7pTEK09TqMJr,Izzamuzzic,76,2022-07-08,https://open.spotify.com/track/3r44Otr6SVUja3SYsCuhVY,242142,False,k-pop
158,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]",https://open.spotify.com/album/6aHHJHhyAt6fBWwc7baiCw,Fast & Furious: The Fast Saga,76,2023-05-09,https://open.spotify.com/track/5qyjy0xfsHNzWxvXkHVB85,62789,False,k-pop
159,Good Boy Gone Bad,minisode 2: Thursday's Child,https://open.spotify.com/album/1o8jYrnyZueTPIdhlHuTc8,TOMORROW X TOGETHER,76,2022-05-09,https://open.spotify.com/track/1HsSIPLTQT354yJcQGfEY3,191038,False,k-pop
160,Savage,Savage - The 1st Mini Album,https://open.spotify.com/album/3vyyDkvYWC36DwgZCYd3Wu,aespa,76,2021-10-05,https://open.spotify.com/track/3dbLT62Cvs46Ju7a8gpr36,238143,False,k-pop
161,I DO,I DO,https://open.spotify.com/album/62lN1efwf3MajWlzsSlYFN,(G)I-DLE,76,2023-07-13,https://open.spotify.com/track/6SePnvTZkIXZznc8Ftc6vM,190113,True,k-pop
162,_WORLD,SEVENTEEN 4th Album Repackage 'SECTOR 17',https://open.spotify.com/album/15pRJdCJtDyzQaY9tGs750,SEVENTEEN,76,2022-07-18,https://open.spotify.com/track/3QwiidVHfeE9y5jl4n2MTC,178453,False,k-pop
163,きらり,Kirari Remixes (Asia Edition),https://open.spotify.com/album/2OXwORzPU4tm1Skiv6l9KT,Fujii Kaze,76,2022-01-14,https://open.spotify.com/track/51oc6MEsXTpnPn6GOw5VuP,231882,False,japanese
164,ICKY,KARD 6th Mini Album 'ICKY',https://open.spotify.com/album/5xRkcPqJ3KO578D11kj9jd,KARD,76,2023-05-23,https://open.spotify.com/track/1OhotmnsJBmsHaKwACYMgJ,179240,False,k-pop
165,SHALALA,SHALALA - The 1st Mini Album,https://open.spotify.com/album/4nVXazKGLH0udmv0licmlp,TAEYONG,76,2023-06-05,https://open.spotify.com/track/2gAX00D7NOBKdcKbOXdpFR,201106,False,k-pop
166,STAY,SQUARE TWO,https://open.spotify.com/album/2Fna4Tb7fme5aHsNMJtVtp,BLACKPINK,76,2016-11-01,https://open.spotify.com/track/3tP6QKbXvtrxiDI7QwKyUf,230322,False,k-pop
167,Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1",https://open.spotify.com/album/6Pr1DaOWfT6hEewhZMRyqg,CHANYEOL,76,2016-12-03,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,192441,False,k-pop
168,ケセラセラ,ケセラセラ,https://open.spotify.com/album/2Qo9j2bmgZlGOkismqdPpN,Mrs. GREEN APPLE,75,2023-04-25,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,272965,False,j-pop
169,シルエット,TIME,https://open.spotify.com/album/45z2ntx53Y0d42S9IpN6OH,KANA-BOON,75,2015-01-21,https://open.spotify.com/track/1di1C0QI6Y92yZPYn6XYAZ,240133,False,j-pop
170,For Youth,Proof,https://open.spotify.com/album/6al2VdKbb6FIz9d7lU7WRB,BTS,75,2022-06-10,https://open.spotify.com/track/4JzCFEc3O2UEdjKzevvFH5,264480,False,k-pop
171,Kill This Love,Kill This Love,https://open.spotify.com/album/3qw2vm3uqKT3EIg95wbg83,BLACKPINK,75,2019-04-05,https://open.spotify.com/track/5GK7eDDTVz7CTge1wJrDQW,189052,False,k-pop
172,愛の花,愛の花,https://open.spotify.com/album/34svnrcYhteBFCSQMLnfYZ,Aimyon,75,2023-04-05,https://open.spotify.com/track/4iBO3Jg6kSXZHw06db0ds3,242792,False,j-pop
173,VIBE (feat. Jimin of BTS),VIBE (feat. Jimin of BTS),https://open.spotify.com/album/664YJTJqj4tcY4y74AWgvz,TAEYANG,75,2023-01-13,https://open.spotify.com/track/14XLUySagFhP9KoqOTg5ka,175775,False,korean
174,Devil by the Window,The Name Chapter: TEMPTATION,https://open.spotify.com/album/7gkb4MxKe9rnoR3wxbJXJg,TOMORROW X TOGETHER,75,2023-01-27,https://open.spotify.com/track/53H3sGmqiXWO4MwuZAJfyn,186471,False,k-pop
175,リンジュー・ラヴ,リンジュー・ラヴ,https://open.spotify.com/album/0jH2GxrReBs2SqeVSaM5vU,Macaroni Empitsu,75,2023-01-14,https://open.spotify.com/track/0NUJhYxwcAAB4UQULseQyX,185945,False,j-pop
176,unravel,Fantastic Magic,https://open.spotify.com/album/1jLua47U6YKYY4GyktVbBb,TK from Ling tosite sigure,75,2014-08-27,https://open.spotify.com/track/1rN9QoVxw5U7TJkyaUR8C1,238360,False,j-pop
177,I Don't Understand But I Luv U,SEVENTEEN 10th Mini Album 'FML',https://open.spotify.com/album/1JBzeeCJ3axQMVkqWbKh0I,SEVENTEEN,75,2023-04-24,https://open.spotify.com/track/3acGHJqr9xU1cnCEfLX1Lx,209800,False,k-pop
178,VIBE (feat. Jimin of BTS),VIBE (feat. Jimin of BTS),https://open.spotify.com/album/664YJTJqj4tcY4y74AWgvz,TAEYANG,75,2023-01-13,https://open.spotify.com/track/14XLUySagFhP9KoqOTg5ka,175775,False,k-pop
179,Magic,Magic,https://open.spotify.com/album/6YiIRjTqbhaWpNG5WpgB85,Mrs. GREEN APPLE,75,2023-06-13,https://open.spotify.com/track/0csHMdBheTvp9Oay1hM1WF,263106,False,j-pop
180,115万キロのフィルム,エスカパレード,https://open.spotify.com/album/0Iz8ByVqKvdlyl77DV3y3p,OFFICIAL HIGE DANDISM,75,2018-04-11,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,324633,False,j-pop
181,月を見ていた,月を見ていた,https://open.spotify.com/album/1vRP9NcPzsS14TroLaywor,Kenshi Yonezu,75,2023-06-26,https://open.spotify.com/track/5xoar7MhzRUVqJvGpAtxfP,252340,False,j-pop
182,名前は片想い,名前は片想い,https://open.spotify.com/album/6S12v6NjkFLwQwLxxavHY9,indigo la End,75,2023-01-25,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu,213793,False,j-pop
183,ビリミリオン,弐,https://open.spotify.com/album/6ClMd4vNeZ6cmrRNmOqAoY,Yuuri,75,2023-03-29,https://open.spotify.com/track/7M0dIdZWN1FDcveRdoOzbZ,228760,False,j-pop
184,Next Level,Next Level,https://open.spotify.com/album/2CzbrboOLzeRoaaH1N5K0N,aespa,75,2021-05-17,https://open.spotify.com/track/2zrhoHlFKxFTRF5aMyxMoQ,221573,False,k-pop
185,リンジュー・ラヴ,リンジュー・ラヴ,https://open.spotify.com/album/0jH2GxrReBs2SqeVSaM5vU,Macaroni Empitsu,75,2023-01-14,https://open.spotify.com/track/0NUJhYxwcAAB4UQULseQyX,185945,False,japanese
186,SHOUT OUT,MANIFESTO : DAY 1,https://open.spotify.com/album/5J8MNLLViH5zqM6VoGErz8,ENHYPEN,75,2022-07-04,https://open.spotify.com/track/5Z2DNRAhs6r4VdINVkRhYY,228115,False,k-pop
187,踊り子,踊り子,https://open.spotify.com/album/4p30PkTJXqj3Sa58xkDpPM,Vaundy,75,2021-11-17,https://open.spotify.com/track/4xk70Qur2QeRmWIzWPC63V,230109,False,japanese
188,Tell Me,THE FIFTY,https://open.spotify.com/album/3EDWNnbmr36DRQOkyoLQRS,FIFTY FIFTY,75,2022-11-18,https://open.spotify.com/track/1UglC0beXmI87ubdZgTXbr,217946,False,k-pop
189,FEARLESS (2023 Ver.),UNFORGIVEN,https://open.spotify.com/album/4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,75,2023-05-01,https://open.spotify.com/track/4K8jDTlNhZWEdnzZVGRMtN,168437,False,k-pop
190,Chaconne,DARK BLOOD,https://open.spotify.com/album/7q65W5gVANjh1j1KXLeU0f,ENHYPEN,75,2023-05-22,https://open.spotify.com/track/7nBjhYbLttb9LHZHqNuld5,213705,False,k-pop
191,ビリミリオン,弐,https://open.spotify.com/album/6ClMd4vNeZ6cmrRNmOqAoY,Yuuri,75,2023-03-29,https://open.spotify.com/track/7M0dIdZWN1FDcveRdoOzbZ,228760,False,japanese
192,名前は片想い,名前は片想い,https://open.spotify.com/album/6S12v6NjkFLwQwLxxavHY9,indigo la End,75,2023-01-25,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu,213793,False,japanese
193,W / X / Y,Memories,https://open.spotify.com/album/4tp4dyeVhcG7kM2jUi3Yj5,Tani Yuuki,75,2021-12-08,https://open.spotify.com/track/4IfrM44LofE9bSs6TDZS49,278118,False,j-pop
194,Maria,María,https://open.spotify.com/album/5YYY7QCkq3pSw4Hoc1m0D3,Hwa Sa,75,2020-06-29,https://open.spotify.com/track/0ZeGfEAL5Rl4pd5LZBGuEK,199026,False,korean
195,W / X / Y,Memories,https://open.spotify.com/album/4tp4dyeVhcG7kM2jUi3Yj5,Tani Yuuki,75,2021-12-08,https://open.spotify.com/track/4IfrM44LofE9bSs6TDZS49,278118,False,japanese
196,Super Tuna,Super Tuna,https://open.spotify.com/album/7vreT3Vciy3cTiidhsw9Y2,JIN,75,2021-12-04,https://open.spotify.com/track/5EaVikAxSRponyifRP6Fhp,68363,False,k-pop
197,Churchill Downs (feat. Drake),Come Home The Kids Miss You,https://open.spotify.com/album/2eE8BVirX9VF8Di9hD90iw,Jack Harlow,75,2022-05-06,https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD,309327,True,k-pop
198,Maria,María,https://open.spotify.com/album/5YYY7QCkq3pSw4Hoc1m0D3,Hwa Sa,75,2020-06-29,https://open.spotify.com/track/0ZeGfEAL5Rl4pd5LZBGuEK,199026,False,k-pop
199,Blue Hour,minisode1 : Blue Hour,https://open.spotify.com/album/2DDNDdePEx9R0bBwRqahdr,TOMORROW X TOGETHER,75,2020-10-26,https://open.spotify.com/track/3ObPkJQAgjAhTwYvDhPrAW,209105,False,k-pop
200,VERY NICE,Love&Letter repackage album,https://open.spotify.com/album/7mP7AFehQDonPKEQiXvpvB,SEVENTEEN,75,2016-07-04,https://open.spotify.com/track/1Rrj7KyS2R6SP9CQMDJW1w,192092,False,k-pop
201,Mmmh,KAI - The 1st Mini Album,https://open.spotify.com/album/6xpxMAUhk8hiDTa5zT7F86,KAI,75,2020-11-30,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM,192346,False,k-pop
202,Welcome To MY World (feat. nævis),Welcome To MY World (feat. nævis),https://open.spotify.com/album/2o35lokKrBVG73xWFDEVsX,aespa,75,2023-05-02,https://open.spotify.com/track/6qVqWJxIpsabUKBILG7d6N,206920,False,k-pop
203,Darl+ing,SEVENTEEN 4th Album 'Face the Sun',https://open.spotify.com/album/4lfFgz2rD1irxf7dZhNJht,SEVENTEEN,75,2022-05-27,https://open.spotify.com/track/2j1Es5qEl4pD8GEe2WsYgP,176560,False,k-pop
204,eight(Prod.&Feat. SUGA of BTS),eight,https://open.spotify.com/album/5vJNAlQeTf9lsulO1YlmSt,IU,75,2020-05-06,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,167573,False,k-pop
205,Seven (feat. Latto) (Band Ver.),Seven (Weekday Ver.),https://open.spotify.com/album/7pPaEvQFccrBU1VXhUWBI7,Jung Kook,75,2023-07-17,https://open.spotify.com/track/1zAYWqTX6qyRCKe9KuCUx0,189626,False,k-pop
206,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],https://open.spotify.com/album/13aeLAMXve4Jxd8mNKu068,SHAUN,75,2018-12-21,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,192452,False,k-pop
207,水平線,ユーモア,https://open.spotify.com/album/4Owee1i5rIFJvQczZXSdiQ,back number,74,2023-01-17,https://open.spotify.com/track/3RvdkNMcSy71m0aT6UF9Uf,288013,False,j-pop
208,Go Down Deh (feat. Shaggy and Sean Paul),Go Down Deh (feat. Shaggy and Sean Paul),https://open.spotify.com/album/7LtfkzsGno2TsHLCkEa8BD,Spice,74,2021-04-30,https://open.spotify.com/track/0VzBKgimNRMauaqzT2rEnS,154666,False,j-dance
209,ピースサイン,BOOTLEG,https://open.spotify.com/album/1mvoieMR8Dwiy7S052ihoC,Kenshi Yonezu,74,2017-11-01,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,238533,False,j-pop
210,ただ声一つ,ただ声一つ,https://open.spotify.com/album/4XSyWcP9Ofb0aGunNVVV6t,ロクデナシ,74,2021-12-22,https://open.spotify.com/track/2e1gUS6Wv8GS8ZT6FMeE1J,161561,False,j-pop
211,ドライフラワー,壱,https://open.spotify.com/album/1YWoHzj5wHnG7m6gLlwBQd,Yuuri,74,2022-01-12,https://open.spotify.com/track/4kPlQKwtPrnqLgrmmKFSlA,286360,False,japanese
212,新時代,ウタの歌 ONE PIECE FILM RED,https://open.spotify.com/album/5WStsinR0ZOQRoCI6rQPZA,Ado,74,2022-08-09,https://open.spotify.com/track/28MATCYDctW5EiBa2repxb,226813,False,j-pop
213,ただ声一つ,ただ声一つ,https://open.spotify.com/album/4XSyWcP9Ofb0aGunNVVV6t,ロクデナシ,74,2021-12-22,https://open.spotify.com/track/2e1gUS6Wv8GS8ZT6FMeE1J,161561,False,japanese
214,美しい鰭,美しい鰭,https://open.spotify.com/album/5npmI7gA2KMh68DwRjNSj9,SPITZ,74,2023-04-10,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,209777,False,j-pop
215,Lemon,STRAY SHEEP,https://open.spotify.com/album/052EiTRYh35MuDVJN9Emdh,Kenshi Yonezu,74,2020-08-05,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,255826,False,j-pop
216,Idol,Idol,https://open.spotify.com/album/2t5eAUqMwN0Kb2JGTxW2w0,YOASOBI,74,2023-05-26,https://open.spotify.com/track/1zVsw1SqQKgtzE4aqmE8nE,213233,False,j-pop
217,Idol,Idol,https://open.spotify.com/album/2t5eAUqMwN0Kb2JGTxW2w0,YOASOBI,74,2023-05-26,https://open.spotify.com/track/1zVsw1SqQKgtzE4aqmE8nE,213233,False,japanese
218,愛とか恋とか,Assort,https://open.spotify.com/album/12cXi1i1cgTVe27Rb122kZ,Novelbright,74,2022-05-16,https://open.spotify.com/track/1VHL1PIkhDwWbFc65xHwOr,232453,False,j-pop
219,ドライフラワー,壱,https://open.spotify.com/album/1YWoHzj5wHnG7m6gLlwBQd,Yuuri,74,2022-01-12,https://open.spotify.com/track/4kPlQKwtPrnqLgrmmKFSlA,286360,False,j-pop
220,River Flows In You,First Love (The Original & the Very First Recording),https://open.spotify.com/album/1N6p8qmf8PJgYQdktQQYYh,Yiruma,74,2001-11-27,https://open.spotify.com/track/2agBDIr9MYDUducQPC1sFU,188786,False,korean
221,斜陽,斜陽,https://open.spotify.com/album/4FGNOtaosV0RFQZohUbGHj,ヨルシカ,74,2023-05-08,https://open.spotify.com/track/2U6mFmBDjaAu6oCCDRpRet,200186,False,j-pop
222,なんでもないよ、,ハッピーエンドへの期待は,https://open.spotify.com/album/2pJn8hcJhOliBQipPHKsaz,Macaroni Empitsu,74,2022-01-12,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,219252,False,j-pop
223,It's Definitely You,"HWARANG, Pt. 2 (Music from the Original TV Series)",https://open.spotify.com/album/0sL76PXbgRh97MTzadqEMa,V,74,2016-12-20,https://open.spotify.com/track/2LowwiemmGMzzNSH1PJprK,230693,False,korean
224,Christmas Tree,Our Beloved Summer (Original Television Soundtrack) Special,https://open.spotify.com/album/2uT2gkcxVfUKP3YqYOMaNs,Various Artists,74,2022-01-26,https://open.spotify.com/track/3sd3HIsexBWBQZKYBJLuh5,209946,False,korean
225,EVERYTHING,TEAM BABY,https://open.spotify.com/album/4x4xyLYUjyyBqKlkFT4YdY,The Black Skirts,74,2017-05-30,https://open.spotify.com/track/19Hg1UCZaCdpHB37L7x63X,293000,False,korean
226,AEAO,A Giant Step,https://open.spotify.com/album/6SFd0NeIrUfZoqCSjoFpe8,Dynamicduo,74,2014-07-16,https://open.spotify.com/track/3TPvrMAd1hbPRXuHCRX0Pl,316944,False,korean
227,新時代,ウタの歌 ONE PIECE FILM RED,https://open.spotify.com/album/5WStsinR0ZOQRoCI6rQPZA,Ado,74,2022-08-09,https://open.spotify.com/track/28MATCYDctW5EiBa2repxb,226813,False,japanese
228,なんでもないよ、,ハッピーエンドへの期待は,https://open.spotify.com/album/2pJn8hcJhOliBQipPHKsaz,Macaroni Empitsu,74,2022-01-12,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,219252,False,japanese
229,JUMP,HARMONY : ALL IN,https://open.spotify.com/album/67nhgkEfNwdqQt7QFYHw0B,P1Harmony,74,2023-06-08,https://open.spotify.com/track/4vTXBC7QOjEbi8DcJvCNE2,163280,False,k-pop
230,CHEERS,SEVENTEEN 4th Album Repackage 'SECTOR 17',https://open.spotify.com/album/15pRJdCJtDyzQaY9tGs750,SEVENTEEN,74,2022-07-18,https://open.spotify.com/track/1pdFdv8R6ezIAUUNkn785b,181466,False,k-pop
231,I WANNA SEE SOME ASS (feat. jetsonmade),Sweet Action,https://open.spotify.com/album/7AaqMMiYMvnMB3RcS8u3EY,Jack Harlow,74,2020-03-13,https://open.spotify.com/track/2aWVaW1p2kUc5yuKwBmRJi,125302,True,k-pop
232,ZOOM,ZOOM,https://open.spotify.com/album/57dUGxpMd89tEkY3ZVwfKz,Jessi,74,2022-04-13,https://open.spotify.com/track/4IaxDf2FixiQXq0mW7key9,174840,False,k-pop
233,POP/STARS,POP/STARS,https://open.spotify.com/album/0UnBZ8laFgLUq5Ty5vbikQ,K/DA,74,2018-11-03,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ,191100,False,k-pop
234,Good Parts (when the quality is bad but I am),ANTIFRAGILE,https://open.spotify.com/album/3u0ggfmK0vjuHMNdUbtaa9,LE SSERAFIM,74,2022-10-17,https://open.spotify.com/track/1sZBzYhrQG40zcSuKkI93c,156354,False,k-pop
235,SOS,REALIEZ,https://open.spotify.com/album/70ptf4PxBI5aZdXWPbxTs0,KANGDANIEL,74,2023-06-19,https://open.spotify.com/track/3x9zIsVAQUNvU3J2tR58Di,191826,False,k-pop
236,Future Perfect (Pass the MIC),MANIFESTO : DAY 1,https://open.spotify.com/album/5J8MNLLViH5zqM6VoGErz8,ENHYPEN,74,2022-07-04,https://open.spotify.com/track/6PRy17C5LiiN7VCLS6IA98,180750,False,k-pop
237,EVERYTHING,TEAM BABY,https://open.spotify.com/album/4x4xyLYUjyyBqKlkFT4YdY,The Black Skirts,74,2017-05-30,https://open.spotify.com/track/19Hg1UCZaCdpHB37L7x63X,293000,False,k-pop
